"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","1","1125","16","0","2023","3","",2,20,20,21,337240,0,0,1276,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,2,10.5,-48071,-12.5,0,0.0,0,0.0,-231,-15.3
"US000","1","11251","17","0","2023","3","",2,20,20,21,337240,0,0,1276,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,2,10.5,-48071,-12.5,0,0.0,0,0.0,-231,-15.3
"US000","1","112511","18","0","2023","3","",2,20,20,21,337240,0,0,1276,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,2,10.5,-48071,-12.5,0,0.0,0,0.0,-231,-15.3
"US000","1","113","15","0","2023","3","",70,4395,4421,4302,103108008,0,0,1814,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,95,2.2,102,2.4,167,4.0,8573444,9.1,0,0.0,0,0.0,104,6.1
"US000","1","1131","16","0","2023","3","",70,4395,4421,4302,103108008,0,0,1814,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,95,2.2,102,2.4,167,4.0,8573444,9.1,0,0.0,0,0.0,104,6.1
"US000","1","11311","17","0","2023","3","",70,4395,4421,4302,103108008,0,0,1814,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,95,2.2,102,2.4,167,4.0,8573444,9.1,0,0.0,0,0.0,104,6.1
"US000","1","113110","18","0","2023","3","",70,4395,4421,4302,103108008,0,0,1814,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,95,2.2,102,2.4,167,4.0,8573444,9.1,0,0.0,0,0.0,104,6.1
"US000","1","114","15","0","2023","3","",1,4,3,5,31275,0,0,601,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-20.0,-2,-40.0,0,0.0,-7925,-20.2,0,0.0,0,0.0,-2,-0.3
"US000","1","1142","16","0","2023","3","",1,4,3,5,31275,0,0,601,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-20.0,-2,-40.0,0,0.0,-7925,-20.2,0,0.0,0,0.0,-2,-0.3
"US000","1","11421","17","0","2023","3","",1,4,3,5,31275,0,0,601,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-20.0,-2,-40.0,0,0.0,-7925,-20.2,0,0.0,0,0.0,-2,-0.3
"US000","1","114210","18","0","2023","3","",1,4,3,5,31275,0,0,601,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-20.0,-2,-40.0,0,0.0,-7925,-20.2,0,0.0,0,0.0,-2,-0.3
"US000","1","22","14","0","2023","3","",209,11993,12053,12075,392295627,0,0,2506,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",24,13.0,459,4.0,480,4.1,464,4.0,25972007,7.1,0,0.0,0,0.0,71,2.9
"US000","1","221","15","0","2023","3","",209,11993,12053,12075,392295627,0,0,2506,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",24,13.0,459,4.0,480,4.1,464,4.0,25972007,7.1,0,0.0,0,0.0,71,2.9
"US000","1","2211","16","0","2023","3","",204,11241,11303,11325,373774257,0,0,2547,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",24,13.3,480,4.5,504,4.7,481,4.4,25882353,7.4,0,0.0,0,0.0,69,2.8
"US000","1","22111","17","0","2023","3","",97,8569,8610,8611,284857718,0,0,2549,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",12,14.1,346,4.2,372,4.5,360,4.4,18223612,6.8,0,0.0,0,0.0,59,2.4
"US000","1","221111","18","0","2023","3","",89,6631,6669,6684,217593324,0,0,2513,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",13,17.1,311,4.9,333,5.3,343,5.4,14809916,7.3,0,0.0,0,0.0,50,2.0
"US000","1","221112","18","0","2023","3","",6,589,590,582,20267886,0,0,2656,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,28,5.0,27,4.8,24,4.3,1736697,9.4,0,0.0,0,0.0,114,4.5
"US000","1","221113","18","0","2023","3","",2,1349,1351,1345,46996508,0,0,2681,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-33.3,7,0.5,12,0.9,-7,-0.5,1676999,3.7,0,0.0,0,0.0,88,3.4
"US000","1","22112","17","0","2023","3","",107,2672,2693,2714,88916539,0,0,2540,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",12,12.6,134,5.3,132,5.2,121,4.7,7658741,9.4,0,0.0,0,0.0,102,4.2
"US000","1","221121","18","0","2023","3","",56,1897,1914,1928,60966195,0,0,2451,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,24.4,94,5.2,94,5.2,76,4.1,4616986,8.2,0,0.0,0,0.0,76,3.2
"US000","1","221122","18","0","2023","3","",51,775,779,786,27950344,0,0,2756,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.0,40,5.4,38,5.1,45,6.1,3041755,12.2,0,0.0,0,0.0,163,6.3
"US000","1","2213","16","0","2023","3","",5,752,750,750,18521370,0,0,1898,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-21,-2.7,-24,-3.1,-17,-2.2,89654,0.5,0,0.0,0,0.0,60,3.3
"US000","1","22131","17","0","2023","3","",5,752,750,750,18521370,0,0,1898,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-21,-2.7,-24,-3.1,-17,-2.2,89654,0.5,0,0.0,0,0.0,60,3.3
"US000","1","221310","18","0","2023","3","",5,752,750,750,18521370,0,0,1898,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-21,-2.7,-24,-3.1,-17,-2.2,89654,0.5,0,0.0,0,0.0,60,3.3
"US000","1","23","14","0","2023","3","",1,4,5,5,176602,0,0,2911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,25.0,0,0.0,15084,9.3,0,0.0,0,0.0,44,1.5
"US000","1","237","15","0","2023","3","",1,4,5,5,176602,0,0,2911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,25.0,0,0.0,15084,9.3,0,0.0,0,0.0,44,1.5
"US000","1","2371","16","0","2023","3","",1,4,5,5,176602,0,0,2911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,25.0,0,0.0,15084,9.3,0,0.0,0,0.0,44,1.5
"US000","1","23713","17","0","2023","3","",1,4,5,5,176602,0,0,2911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,25.0,0,0.0,15084,9.3,0,0.0,0,0.0,44,1.5
"US000","1","237130","18","0","2023","3","",1,4,5,5,176602,0,0,2911,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,1,25.0,0,0.0,15084,9.3,0,0.0,0,0.0,44,1.5
"US000","1","31-33","14","0","2023","3","",77,47992,48047,48193,1296057809,0,0,2074,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",15,24.2,-714,-1.5,-771,-1.6,-592,-1.2,79078912,6.5,0,0.0,0,0.0,154,8.0
"US000","1","323","15","0","2023","3","",39,2680,2658,2672,73883245,0,0,2129,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,39.3,7,0.3,-7,-0.3,-11,-0.4,2243115,3.1,0,0.0,0,0.0,68,3.3
"US000","1","3231","16","0","2023","3","",39,2680,2658,2672,73883245,0,0,2129,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,39.3,7,0.3,-7,-0.3,-11,-0.4,2243115,3.1,0,0.0,0,0.0,68,3.3
"US000","1","32311","17","0","2023","3","",39,2680,2658,2672,73883245,0,0,2129,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",11,39.3,7,0.3,-7,-0.3,-11,-0.4,2243115,3.1,0,0.0,0,0.0,68,3.3
"US000","1","323111","18","0","2023","3","",14,1155,1138,1141,33829382,0,0,2273,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",7,100.0,-24,-2.0,-36,-3.1,-41,-3.5,-203540,-0.6,0,0.0,0,0.0,51,2.3
"US000","1","323117","18","0","2023","3","",25,1525,1520,1531,40053863,0,0,2020,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",4,19.0,31,2.1,29,1.9,30,2.0,2446655,6.5,0,0.0,0,0.0,85,4.4
"US000","1","332","15","0","2023","3","",5,3327,3322,3308,103056300,0,0,2388,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-851,-20.4,-838,-20.1,-826,-20.0,18482929,21.9,0,0.0,0,0.0,823,52.6
"US000","1","3321","16","0","2023","3","",1,336,333,337,11040955,0,0,2533,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,1.5,4,1.2,5,1.5,502210,4.8,0,0.0,0,0.0,81,3.3
"US000","1","33211","17","0","2023","3","",1,336,333,337,11040955,0,0,2533,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,1.5,4,1.2,5,1.5,502210,4.8,0,0.0,0,0.0,81,3.3
"US000","1","332119","18","0","2023","3","",1,336,333,337,11040955,0,0,2533,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,1.5,4,1.2,5,1.5,502210,4.8,0,0.0,0,0.0,81,3.3
"US000","1","3329","16","0","2023","3","",4,2991,2989,2971,92015345,0,0,2372,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-856,-22.3,-842,-22.0,-831,-21.9,17980719,24.3,0,0.0,0,0.0,884,59.4
"US000","1","33299","17","0","2023","3","",4,2991,2989,2971,92015345,0,0,2372,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-856,-22.3,-842,-22.0,-831,-21.9,17980719,24.3,0,0.0,0,0.0,884,59.4
"US000","1","332993","18","0","2023","3","",1,1544,1543,1522,29249143,0,0,1464,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-92,-5.6,-87,-5.3,-87,-5.4,2188849,8.1,0,0.0,0,0.0,183,14.3
"US000","1","332994","18","0","2023","3","",3,1447,1446,1449,62766202,0,0,3336,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-764,-34.6,-755,-34.3,-744,-33.9,15791870,33.6,0,0.0,0,0.0,1695,103.3
"US000","1","336","15","0","2023","3","",14,41167,41251,41392,1101333098,0,0,2053,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-6.7,114,0.3,58,0.1,231,0.6,57199426,5.5,0,0.0,0,0.0,100,5.1
"US000","1","3364","16","0","2023","3","",1,2598,2592,2584,47606914,0,0,1413,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-132,-4.8,-145,-5.3,-140,-5.1,-2105169,-4.2,0,0.0,0,0.0,12,0.9
"US000","1","33641","17","0","2023","3","",1,2598,2592,2584,47606914,0,0,1413,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-132,-4.8,-145,-5.3,-140,-5.1,-2105169,-4.2,0,0.0,0,0.0,12,0.9
"US000","1","336411","18","0","2023","3","",1,2598,2592,2584,47606914,0,0,1413,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-132,-4.8,-145,-5.3,-140,-5.1,-2105169,-4.2,0,0.0,0,0.0,12,0.9
"US000","1","3366","16","0","2023","3","",13,38569,38659,38808,1053726184,0,0,2096,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-7.1,246,0.6,203,0.5,371,1.0,59304595,6.0,0,0.0,0,0.0,104,5.2
"US000","1","33661","17","0","2023","3","",13,38569,38659,38808,1053726184,0,0,2096,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-7.1,246,0.6,203,0.5,371,1.0,59304595,6.0,0,0.0,0,0.0,104,5.2
"US000","1","336611","18","0","2023","3","",13,38569,38659,38808,1053726184,0,0,2096,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-7.1,246,0.6,203,0.5,371,1.0,59304595,6.0,0,0.0,0,0.0,104,5.2
"US000","1","339","15","0","2023","3","",19,818,816,821,17785166,0,0,1672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,35.7,16,2.0,16,2.0,14,1.7,1153442,6.9,0,0.0,0,0.0,79,5.0
"US000","1","3399","16","0","2023","3","",19,818,816,821,17785166,0,0,1672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,35.7,16,2.0,16,2.0,14,1.7,1153442,6.9,0,0.0,0,0.0,79,5.0
"US000","1","33991","17","0","2023","3","",19,818,816,821,17785166,0,0,1672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,35.7,16,2.0,16,2.0,14,1.7,1153442,6.9,0,0.0,0,0.0,79,5.0
"US000","1","339910","18","0","2023","3","",19,818,816,821,17785166,0,0,1672,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",5,35.7,16,2.0,16,2.0,14,1.7,1153442,6.9,0,0.0,0,0.0,79,5.0
"US000","1","44-45","14","0","2023","3","",715,40147,39921,39626,398200428,0,0,768,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",3,0.4,-1183,-2.9,-1228,-3.0,-1497,-3.6,4633989,1.2,0,0.0,0,0.0,33,4.5
"US000","1","441","15","0","2023","3","",40,124,124,125,1053167,0,0,652,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.6,3,2.5,18,17.0,17,15.7,53021,5.3,0,0.0,0,0.0,-37,-5.4
"US000","1","4413","16","0","2023","3","",40,124,124,125,1053167,0,0,652,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.6,3,2.5,18,17.0,17,15.7,53021,5.3,0,0.0,0,0.0,-37,-5.4
"US000","1","44133","17","0","2023","3","",40,124,124,125,1053167,0,0,652,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.6,3,2.5,18,17.0,17,15.7,53021,5.3,0,0.0,0,0.0,-37,-5.4
"US000","1","441330","18","0","2023","3","",40,124,124,125,1053167,0,0,652,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,2.6,3,2.5,18,17.0,17,15.7,53021,5.3,0,0.0,0,0.0,-37,-5.4
"US000","1","444","15","0","2023","3","",1,79,78,77,728088,0,0,718,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.2,1,1.3,2,2.7,102694,16.4,0,0.0,0,0.0,96,15.4
"US000","1","4442","16","0","2023","3","",1,79,78,77,728088,0,0,718,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.2,1,1.3,2,2.7,102694,16.4,0,0.0,0,0.0,96,15.4
"US000","1","44424","17","0","2023","3","",1,79,78,77,728088,0,0,718,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.2,1,1.3,2,2.7,102694,16.4,0,0.0,0,0.0,96,15.4
"US000","1","444240","18","0","2023","3","",1,79,78,77,728088,0,0,718,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.2,1,1.3,2,2.7,102694,16.4,0,0.0,0,0.0,96,15.4
"US000","1","445","15","0","2023","3","",204,10070,10086,10039,141425353,0,0,1081,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.5,16,0.2,114,1.1,81,0.8,8200124,6.2,0,0.0,0,0.0,56,5.5
"US000","1","4451","16","0","2023","3","",204,10070,10086,10039,141425353,0,0,1081,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-0.5,16,0.2,114,1.1,81,0.8,8200124,6.2,0,0.0,0,0.0,56,5.5
"US000","1","44511","17","0","2023","3","",176,9474,9496,9456,136378226,0,0,1107,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,30,0.3,137,1.5,109,1.2,8221141,6.4,0,0.0,0,0.0,56,5.3
"US000","1","445110","18","0","2023","3","",176,9474,9496,9456,136378226,0,0,1107,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,30,0.3,137,1.5,109,1.2,8221141,6.4,0,0.0,0,0.0,56,5.3
"US000","1","44513","17","0","2023","3","",28,596,590,583,5047127,0,0,658,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-3.4,-14,-2.3,-23,-3.8,-28,-4.6,-21017,-0.4,0,0.0,0,0.0,20,3.1
"US000","1","445131","18","0","2023","3","",26,594,588,581,5030602,0,0,658,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-14,-2.3,-24,-3.9,-29,-4.8,-27974,-0.6,0,0.0,0,0.0,20,3.1
"US000","1","445132","18","0","2023","3","",2,2,2,2,16525,0,0,636,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-33.3,0,0.0,1,100.0,1,100.0,6957,72.7,0,0.0,0,0.0,84,15.2
"US000","1","449","15","0","2023","3","",64,1677,1679,1688,7091101,0,0,324,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,0.3,21,1.3,29,1.7,93853,1.3,0,0.0,0,0.0,0,0.0
"US000","1","4491","16","0","2023","3","",56,212,215,220,1566894,0,0,559,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-19,-8.2,-4,-1.8,4,1.9,-144248,-8.4,0,0.0,0,0.0,-34,-5.7
"US000","1","44911","17","0","2023","3","",1,24,23,23,154342,0,0,509,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-17.2,-5,-17.9,-6,-20.7,-7424,-4.6,0,0.0,0,0.0,75,17.3
"US000","1","449110","18","0","2023","3","",1,24,23,23,154342,0,0,509,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-5,-17.2,-5,-17.9,-6,-20.7,-7424,-4.6,0,0.0,0,0.0,75,17.3
"US000","1","44912","17","0","2023","3","",55,188,192,197,1412552,0,0,565,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-14,-6.9,1,0.5,10,5.3,-136824,-8.8,0,0.0,0,0.0,-51,-8.3
"US000","1","449129","18","0","2023","3","",55,188,192,197,1412552,0,0,565,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-14,-6.9,1,0.5,10,5.3,-136824,-8.8,0,0.0,0,0.0,-51,-8.3
"US000","1","4492","16","0","2023","3","",8,1465,1464,1468,5524207,0,0,290,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,24,1.7,25,1.7,25,1.7,238101,4.5,0,0.0,0,0.0,8,2.8
"US000","1","44921","17","0","2023","3","",8,1465,1464,1468,5524207,0,0,290,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,24,1.7,25,1.7,25,1.7,238101,4.5,0,0.0,0,0.0,8,2.8
"US000","1","449210","18","0","2023","3","",8,1465,1464,1468,5524207,0,0,290,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,24,1.7,25,1.7,25,1.7,238101,4.5,0,0.0,0,0.0,8,2.8
